config,workload,status,model,max_model_len,max_num_seqs,kv_cache_dtype,gpu_mem_util,spec,num_spec_tokens,prefix_caching,input_len,output_len,num_prompts,concurrency,completed,failed,duration_s,output_tok_s,total_tok_s,req_s,max_output_tok_s,mean_ttft_ms,p50_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,mean_e2el_ms,spec_accept_rate,spec_accept_len,spec_pos0,spec_pos1,spec_pos2,spec_pos3,server_model_load_gib,server_model_load_s,server_kv_cache_gib,server_kv_cache_tokens,server_max_concurrency_x,mem_base_mb,mem_ready_mb,mem_peak_mb,mem_mean_mb,wall_s
seqs_8,smoke_stream,ok,default,65536,8,auto,0.85,off,0,False,256,256,3,1,3,0,10.3,11.02,85.28,0.2901,39.0,303.8,315.3,320.1,98.36,158.46,28.08,3446.9,0,0,,,,,66.14,419.619141,34.46,971304,14.82,3161,111475,112458,112241,25.2
seqs_8,smoke_batch,ok,default,65536,8,auto,0.85,off,0,False,512,256,8,8,8,0,11.3,30.57,394.52,0.7109,152.0,1476.6,1627.5,1840.8,203.44,304.43,60.12,8577.9,0,0,,,,,66.14,419.619141,34.46,971304,14.82,3161,111475,112526,112336,23.6
