config,workload,status,model,max_model_len,max_num_seqs,kv_cache_dtype,gpu_mem_util,spec,num_spec_tokens,prefix_caching,input_len,output_len,num_prompts,concurrency,completed,failed,duration_s,output_tok_s,total_tok_s,req_s,max_output_tok_s,mean_ttft_ms,p50_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,mean_e2el_ms,spec_accept_rate,spec_accept_len,spec_pos0,spec_pos1,spec_pos2,spec_pos3,server_model_load_gib,server_model_load_s,server_kv_cache_gib,server_kv_cache_tokens,server_max_concurrency_x,mem_base_mb,mem_ready_mb,mem_peak_mb,mem_mean_mb,wall_s
fp8_ctx_64k,ctx64k_load,ok,fp8,65536,6,fp8,0.8,mtp3,3,False,28000,4000,4,3,4,0,561.1,28.52,228.5,0.0071,18.0,32331.6,28489.4,53608.6,63.21,69.52,200.59,285122.0,72.563,3.177,0.8124,0.7123,0.6522,,28.08,160.502208,64.65,1540714,23.51,3080,104175,106285,106226,944.2
fp8_ctx_64k_kv_auto,ctx64k_load,ok,fp8,65536,6,auto,0.8,mtp3,3,False,28000,4000,4,3,4,0,713.9,22.41,179.58,0.0056,15.0,31822.1,27680.3,53087.3,96.27,109.54,236.14,416794.3,48.3887,2.452,0.694,0.4578,0.2998,,28.08,184.252511,64.14,861728,13.15,3076,103497,105654,105202,1140.1
